14:49:14 INFO  application.ApplicationManager - Start browser CHROME
14:49:20 INFO  tests.TestBase - ==================================
14:49:20 INFO  tests.TestBase - Start on method - loginPositiveDto
14:49:20 INFO  tests.TestBase - Start test with Data - []
14:49:20 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:20 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:20 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:20 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:20 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:20 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:20 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:20 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:20 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:20 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:21 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:21 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:21 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:21 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:21 INFO  tests.TestBase - End off method - loginPositiveDto
14:49:21 INFO  tests.TestBase - ==================================
14:49:21 INFO  tests.TestBase - Start on method - loginTestBase
14:49:21 INFO  tests.TestBase - Start test with Data - []
14:49:21 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:21 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:21 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:21 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:21 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:21 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:21 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:21 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:21 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:21 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:22 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:22 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:22 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:22 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:22 INFO  tests.TestBase - End off method - loginTestBase
14:49:22 INFO  tests.TestBase - ==================================
14:49:22 INFO  tests.TestBase - Start on method - loginTestDP_CSV
14:49:22 INFO  tests.TestBase - Start test with Data - [User{email='skelon+4@bk.ru', password='Qwerty$4'}]
14:49:22 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:22 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:23 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:26 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:26 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:26 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:26 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:26 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:26 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:26 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:26 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:26 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:27 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:27 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:27 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:27 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:27 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:27 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:27 INFO  tests.TestBase - End off method - loginTestDP_CSV
14:49:27 INFO  tests.TestBase - ==================================
14:49:27 INFO  tests.TestBase - Start on method - loginTestDP_CSV
14:49:27 INFO  tests.TestBase - Start test with Data - [User{email='skelon+11@bk.ru', password='Qwerty$4'}]
14:49:27 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:27 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:28 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:28 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:28 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:28 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:28 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:28 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:28 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:28 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:29 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:29 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:29 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:29 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:29 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:29 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:29 INFO  tests.TestBase - End off method - loginTestDP_CSV
14:49:29 INFO  tests.TestBase - ==================================
14:49:29 INFO  tests.TestBase - Start on method - loginTestDP_CSV
14:49:29 INFO  tests.TestBase - Start test with Data - [User{email='skelon+10@bk.ru', password='Qwerty$4'}]
14:49:29 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:29 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:30 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:30 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:30 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:30 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:30 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:30 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:30 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:30 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:30 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:30 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:31 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:31 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:31 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:31 INFO  tests.TestBase - End off method - loginTestDP_CSV
14:49:31 INFO  tests.TestBase - ==================================
14:49:31 INFO  tests.TestBase - Start on method - loginTestDataProvider
14:49:31 INFO  tests.TestBase - Start test with Data - [skelon+4@bk.ru, Qwerty$4]
14:49:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:31 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:31 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:31 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:31 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:31 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:31 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:31 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:31 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:31 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:31 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:31 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:32 INFO  tests.TestBase - End off method - loginTestDataProvider
14:49:32 INFO  tests.TestBase - ==================================
14:49:32 INFO  tests.TestBase - Start on method - loginTestDataProvider
14:49:32 INFO  tests.TestBase - Start test with Data - [skelon+11@bk.ru, Qwerty$4]
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:32 INFO  tests.TestBase - End off method - loginTestDataProvider
14:49:32 INFO  tests.TestBase - ==================================
14:49:32 INFO  tests.TestBase - Start on method - loginTestDataProvider
14:49:32 INFO  tests.TestBase - Start test with Data - [skelon+10@bk.ru, Qwerty$4]
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:32 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:32 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:33 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:33 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:33 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:33 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:33 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:33 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:33 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:33 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:33 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:33 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:33 INFO  tests.TestBase - End off method - loginTestDataProvider
14:49:33 INFO  tests.TestBase - ==================================
14:49:33 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
14:49:33 INFO  tests.TestBase - Start test with Data - [skelon+4@bk.ru, Qwerty$4]
14:49:33 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:33 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:33 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:33 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:33 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:33 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:33 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:33 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:34 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:34 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:34 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:34 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:34 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:34 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:34 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:34 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:35 INFO  tests.TestBase - End off method - loginTestDataProviderClass
14:49:35 INFO  tests.TestBase - ==================================
14:49:35 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
14:49:35 INFO  tests.TestBase - Start test with Data - [skelon+11@bk.ru, Qwerty$4]
14:49:35 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:35 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:35 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:35 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:35 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:35 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:35 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:35 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:35 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:35 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:36 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:36 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:36 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:36 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:36 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:36 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:37 INFO  tests.TestBase - End off method - loginTestDataProviderClass
14:49:37 INFO  tests.TestBase - ==================================
14:49:37 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
14:49:37 INFO  tests.TestBase - Start test with Data - [skelon+10@bk.ru, Qwerty$4]
14:49:37 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:37 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:37 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:37 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:37 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:37 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:37 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:37 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:37 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:37 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:37 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:37 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:38 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:38 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:38 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:49:38 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:49:39 INFO  tests.TestBase - End off method - loginTestDataProviderClass
14:49:39 INFO  tests.TestBase - ==================================
14:49:39 INFO  tests.TestBase - Start on method - addContactTestBase
14:49:39 INFO  tests.TestBase - Start test with Data - []
14:49:39 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:39 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:39 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:39 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:39 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:39 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:39 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:49:39 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:49:39 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:49:39 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:49:39 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:49:39 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:49:40 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:49:41 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:49:41 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:49:41 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:49:41 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:49:41 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:49:41 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:49:41 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:49:41 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:49:41 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:49:42 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:49:42 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:49:42 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:49:42 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:49:43 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:49:43 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:49:43 INFO  tests.TestBase - End off method - addContactTestBase
14:49:43 INFO  tests.TestBase - ==================================
14:49:43 INFO  tests.TestBase - Start on method - addContactTestBase
14:49:43 INFO  tests.TestBase - Start test with Data - []
14:49:43 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:46 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:46 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:49:46 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:49:47 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:49:47 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:49:47 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:49:47 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:49:47 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:49:47 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:49:47 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:49:47 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:49:47 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:49:47 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:49:48 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:49:48 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:49:49 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:49:49 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:49:49 INFO  tests.TestBase - End off method - addContactTestBase
14:49:49 INFO  tests.TestBase - ==================================
14:49:49 INFO  tests.TestBase - Start on method - addContactTestBase
14:49:49 INFO  tests.TestBase - Start test with Data - []
14:49:49 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:52 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:52 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:49:52 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:49:52 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:49:52 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:49:52 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:49:52 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:49:53 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:49:53 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:49:53 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:49:53 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:49:53 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:49:53 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:49:53 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:49:53 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:49:54 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:49:55 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:49:55 INFO  tests.TestBase - End off method - addContactTestBase
14:49:55 INFO  tests.TestBase - ==================================
14:49:55 INFO  tests.TestBase - Start on method - addContactTestCSV
14:49:55 INFO  tests.TestBase - Start test with Data - [Contact(name=Masha, lastName=Qwerty, email=kselon01@bk.ru, phone=1234511678, address=Haifa, description=friend)]
14:49:55 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:49:58 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:49:58 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:49:58 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:49:58 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:49:58 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:49:58 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
