20:16:31 INFO  application.ApplicationManager - Start browser CHROME
20:16:32 INFO  tests.TestBase - ==================================
20:16:32 INFO  tests.TestBase - Start on method - smokeTest
20:16:32 INFO  tests.TestBase - Start test with Data - []
20:16:34 INFO  tests.TestBase - End off method - smokeTest
20:16:34 INFO  tests.TestBase - ==================================
20:16:34 INFO  tests.TestBase - Start on method - smokeTest
20:16:34 INFO  tests.TestBase - Start test with Data - []
20:16:34 INFO  tests.TestBase - End off method - smokeTest
20:16:34 INFO  tests.TestBase - ==================================
20:16:34 INFO  tests.TestBase - Start on method - loginNegativeTestWithWrongPassword
20:16:34 INFO  tests.TestBase - Start test with Data - []
20:16:34 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
20:16:34 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
20:16:34 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
20:16:34 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
20:16:34 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
20:16:34 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
20:16:35 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
20:16:35 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
20:16:35 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
20:16:35 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
20:16:35 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
20:16:35 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
20:16:36 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
20:16:36 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
20:16:36 INFO  tests.TestBase - End off method - loginNegativeTestWithWrongPassword
20:16:36 INFO  tests.TestBase - ==================================
20:16:36 INFO  tests.TestBase - Start on method - loginPositive
20:16:36 INFO  tests.TestBase - Start test with Data - []
20:16:36 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
20:16:36 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
