13:41:33 INFO  application.ApplicationManager - Start browser CHROME
13:41:34 INFO  tests.TestBase - ==================================
13:41:34 INFO  tests.TestBase - Start on method - loginNegativeTestWithWrongPassword
13:41:34 INFO  tests.TestBase - Start test with Data - []
13:41:34 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:34 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:34 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:34 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:34 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:34 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:34 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
13:41:34 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
13:41:35 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
13:41:35 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
13:41:35 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
13:41:35 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
13:41:35 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:35 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:36 INFO  tests.TestBase - End off method - loginNegativeTestWithWrongPassword
13:41:36 INFO  tests.TestBase - ==================================
13:41:36 INFO  tests.TestBase - Start on method - loginPositive
13:41:36 INFO  tests.TestBase - Start test with Data - []
13:41:36 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:36 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:36 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:36 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:36 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:36 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:36 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
13:41:36 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
13:41:36 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
13:41:36 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
13:41:36 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
13:41:36 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
13:41:36 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
13:41:36 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
13:41:36 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
13:41:36 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
13:41:37 INFO  tests.TestBase - End off method - loginPositive
13:41:37 INFO  tests.TestBase - ==================================
13:41:37 INFO  tests.TestBase - Start on method - loginPositiveDto
13:41:37 INFO  tests.TestBase - Start test with Data - []
13:41:37 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:37 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:37 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:37 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:37 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:37 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:37 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
13:41:37 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
13:41:37 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
13:41:37 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
13:41:37 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
13:41:37 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
13:41:37 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
13:41:37 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
13:41:38 INFO  tests.TestBase - End off method - loginPositiveDto
13:41:38 INFO  tests.TestBase - ==================================
13:41:38 INFO  tests.TestBase - Start on method - loginTestBase
13:41:38 INFO  tests.TestBase - Start test with Data - []
13:41:38 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:38 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:38 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:38 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:38 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:38 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:38 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
13:41:38 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
13:41:38 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
13:41:38 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
13:41:38 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
13:41:38 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
13:41:38 INFO  tests.TestBase - End off method - loginTestBase
13:41:38 INFO  tests.TestBase - ==================================
13:41:38 INFO  tests.TestBase - Start on method - loginTestDP_CSV
13:41:38 INFO  tests.TestBase - Start test with Data - [User{email='skelon+4@bk.ru', password='Qwerty$4'}]
13:41:38 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:38 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:39 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:42 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:42 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
13:41:42 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
13:41:42 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:42 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:42 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
13:41:42 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
13:41:43 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
13:41:43 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
13:41:43 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
13:41:43 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
13:41:43 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
13:41:43 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
13:41:43 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:43 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:43 INFO  tests.TestBase - End off method - loginTestDP_CSV
13:41:43 INFO  tests.TestBase - ==================================
13:41:43 INFO  tests.TestBase - Start on method - loginTestDP_CSV
13:41:43 INFO  tests.TestBase - Start test with Data - [User{email='skelon+11@bk.ru', password='Qwerty$4'}]
13:41:43 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:43 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:44 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:44 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:44 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
13:41:44 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
13:41:44 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
13:41:44 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
13:41:45 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
13:41:45 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
13:41:45 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
13:41:45 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
13:41:45 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
13:41:45 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
13:41:45 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
