14:19:54 INFO  application.ApplicationManager - Start browser CHROME
14:20:01 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:01 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:01 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:01 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:01 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:01 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:01 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:01 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:01 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:02 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:02 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:02 INFO  tests.TestBase - End off method - loginPositiveDto
14:20:02 INFO  tests.TestBase - ==================================
14:20:02 INFO  tests.TestBase - Start on method - loginTestBase
14:20:02 INFO  tests.TestBase - Start test with Data - []
14:20:02 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:02 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:02 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:02 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:02 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:02 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:02 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:02 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:02 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:02 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:02 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:02 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:02 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:02 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:03 INFO  tests.TestBase - End off method - loginTestBase
14:20:03 INFO  tests.TestBase - ==================================
14:20:03 INFO  tests.TestBase - Start on method - loginTestDP_CSV
14:20:03 INFO  tests.TestBase - Start test with Data - [User{email='skelon+4@bk.ru', password='Qwerty$4'}]
14:20:03 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:03 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:04 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:07 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:07 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:07 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:07 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:07 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:07 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:07 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:07 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:07 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:07 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:07 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:07 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:08 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:08 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:08 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:08 INFO  tests.TestBase - End off method - loginTestDP_CSV
14:20:08 INFO  tests.TestBase - ==================================
14:20:08 INFO  tests.TestBase - Start on method - loginTestDP_CSV
14:20:08 INFO  tests.TestBase - Start test with Data - [User{email='skelon+11@bk.ru', password='Qwerty$4'}]
14:20:08 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:08 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:09 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:09 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:09 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:09 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:09 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:09 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:09 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:09 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:09 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:09 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:09 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:10 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:10 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:10 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:10 INFO  tests.TestBase - End off method - loginTestDP_CSV
14:20:10 INFO  tests.TestBase - ==================================
14:20:10 INFO  tests.TestBase - Start on method - loginTestDP_CSV
14:20:10 INFO  tests.TestBase - Start test with Data - [User{email='skelon+10@bk.ru', password='Qwerty$4'}]
14:20:10 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:10 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:11 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:11 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:11 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:11 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:11 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:11 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:11 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:11 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:11 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:11 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:12 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:12 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:12 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:12 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:12 INFO  tests.TestBase - End off method - loginTestDP_CSV
14:20:12 INFO  tests.TestBase - ==================================
14:20:12 INFO  tests.TestBase - Start on method - loginTestDataProvider
14:20:12 INFO  tests.TestBase - Start test with Data - [skelon+4@bk.ru, Qwerty$4]
14:20:12 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:12 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:12 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:12 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:12 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:12 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:12 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:12 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:12 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:12 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:12 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:12 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:12 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:12 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:12 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:13 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:13 INFO  tests.TestBase - End off method - loginTestDataProvider
14:20:13 INFO  tests.TestBase - ==================================
14:20:13 INFO  tests.TestBase - Start on method - loginTestDataProvider
14:20:13 INFO  tests.TestBase - Start test with Data - [skelon+11@bk.ru, Qwerty$4]
14:20:13 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:13 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:13 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:13 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:13 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:13 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:13 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:13 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:13 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:13 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:13 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:13 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:13 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:13 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:13 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:14 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:14 INFO  tests.TestBase - End off method - loginTestDataProvider
14:20:14 INFO  tests.TestBase - ==================================
14:20:14 INFO  tests.TestBase - Start on method - loginTestDataProvider
14:20:14 INFO  tests.TestBase - Start test with Data - [skelon+10@bk.ru, Qwerty$4]
14:20:14 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:14 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:14 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:14 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:14 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:14 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:14 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:14 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:14 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:14 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:14 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:14 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:15 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:15 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:15 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:15 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:15 INFO  tests.TestBase - End off method - loginTestDataProvider
14:20:15 INFO  tests.TestBase - ==================================
14:20:15 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
14:20:15 INFO  tests.TestBase - Start test with Data - [skelon+4@bk.ru, Qwerty$4]
14:20:15 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:15 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:15 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:15 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:15 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:15 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:15 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:15 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:15 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:15 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:16 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:16 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:16 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:16 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:16 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:16 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:17 INFO  tests.TestBase - End off method - loginTestDataProviderClass
14:20:17 INFO  tests.TestBase - ==================================
14:20:17 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
14:20:17 INFO  tests.TestBase - Start test with Data - [skelon+11@bk.ru, Qwerty$4]
14:20:17 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:17 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:17 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:17 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:17 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:17 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:17 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:17 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:17 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:17 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:18 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:18 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:18 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:18 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:18 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:18 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:19 INFO  tests.TestBase - End off method - loginTestDataProviderClass
14:20:19 INFO  tests.TestBase - ==================================
14:20:19 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
14:20:19 INFO  tests.TestBase - Start test with Data - [skelon+10@bk.ru, Qwerty$4]
14:20:19 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:19 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:19 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:19 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:19 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:19 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:19 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:19 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:19 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:19 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:20 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:20 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:20 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:20 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:20 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
14:20:20 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
14:20:21 INFO  tests.TestBase - End off method - loginTestDataProviderClass
14:20:21 INFO  tests.TestBase - ==================================
14:20:21 INFO  tests.TestBase - Start on method - addContactTestBase
14:20:21 INFO  tests.TestBase - Start test with Data - []
14:20:21 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:21 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:21 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:21 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:21 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:21 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:21 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:20:21 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:20:21 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:20:21 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:20:22 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:20:22 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:20:23 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:20:23 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:20:23 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:20:23 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:20:23 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:20:23 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:20:23 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:20:23 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:20:24 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:20:24 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:20:24 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:20:24 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:20:24 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:20:24 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:20:26 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:20:26 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:20:26 INFO  tests.TestBase - End off method - addContactTestBase
14:20:26 INFO  tests.TestBase - ==================================
14:20:26 INFO  tests.TestBase - Start on method - addContactTestBase
14:20:26 INFO  tests.TestBase - Start test with Data - []
14:20:26 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:29 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:29 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:20:29 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:20:29 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:20:29 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:20:30 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:20:30 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:20:30 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:20:30 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:20:30 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:20:30 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:20:30 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:20:30 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:20:31 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:20:31 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:20:32 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:20:32 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:20:33 INFO  tests.TestBase - End off method - addContactTestBase
14:20:33 INFO  tests.TestBase - ==================================
14:20:33 INFO  tests.TestBase - Start on method - addContactTestBase
14:20:33 INFO  tests.TestBase - Start test with Data - []
14:20:33 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:36 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:36 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:20:36 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:20:36 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:20:36 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:20:36 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:20:36 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:20:36 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:20:36 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:20:36 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:20:36 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:20:36 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:20:36 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:20:37 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:20:37 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:20:38 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:20:38 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:20:39 INFO  tests.TestBase - End off method - addContactTestBase
14:20:39 INFO  tests.TestBase - ==================================
14:20:39 INFO  tests.TestBase - Start on method - addContactTestCSV
14:20:39 INFO  tests.TestBase - Start test with Data - [Contact(name=Masha, lastName=Qwerty, email=kselon01@bk.ru, phone=1234511678, address=Haifa, description=friend)]
14:20:39 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:20:42 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:20:42 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:20:42 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:20:42 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:20:42 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:20:42 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
