14:26:28 INFO  application.ApplicationManager - Start browser CHROME
14:26:29 INFO  tests.TestBase - ==================================
14:26:29 INFO  tests.TestBase - Start on method - smokeTest
14:26:29 INFO  tests.TestBase - Start test with Data - []
14:26:31 INFO  tests.TestBase - End off method - smokeTest
14:26:31 INFO  tests.TestBase - ==================================
14:26:31 INFO  tests.TestBase - Start on method - smokeTest
14:26:31 INFO  tests.TestBase - Start test with Data - []
14:26:31 INFO  tests.TestBase - End off method - smokeTest
14:26:31 INFO  tests.TestBase - ==================================
14:26:31 INFO  tests.TestBase - Start on method - loginNegativeTestWithWrongPassword
14:26:31 INFO  tests.TestBase - Start test with Data - []
14:26:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:26:31 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:26:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:26:31 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:26:31 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:26:31 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:26:31 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:26:31 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:26:32 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:26:32 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:26:32 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:26:32 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:26:33 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:26:33 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:26:33 INFO  tests.TestBase - End off method - loginNegativeTestWithWrongPassword
14:26:33 INFO  tests.TestBase - ==================================
14:26:33 INFO  tests.TestBase - Start on method - loginPositive
14:26:33 INFO  tests.TestBase - Start test with Data - []
14:26:33 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:26:33 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
