15:00:51 INFO  application.ApplicationManager - Start browser CHROME
15:00:55 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:00:55 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:00:55 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:00:55 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:00:55 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:00:55 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:00:56 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:00:56 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:00:56 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:00:56 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:00:56 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:00:56 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:00:56 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:00:56 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:00:56 INFO  tests.TestBase - End off method - loginPositiveDto
15:00:56 INFO  tests.TestBase - ==================================
15:00:56 INFO  tests.TestBase - Start on method - loginTestBase
15:00:56 INFO  tests.TestBase - Start test with Data - []
15:00:56 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:00:56 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:00:56 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:00:56 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:00:56 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:00:56 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:00:56 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:00:56 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:00:57 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:00:57 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:00:57 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:00:57 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:00:57 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:00:57 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:00:57 INFO  tests.TestBase - End off method - loginTestBase
15:00:57 INFO  tests.TestBase - ==================================
15:00:57 INFO  tests.TestBase - Start on method - loginTestDP_CSV
15:00:57 INFO  tests.TestBase - Start test with Data - [User{email='skelon+4@bk.ru', password='Qwerty$4'}]
15:00:57 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:00:57 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:00:58 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:01 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:01 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:01:01 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:01:01 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:01 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:02 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:01:02 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:01:02 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:01:02 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:01:02 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:01:02 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:01:02 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:01:02 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:01:02 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:02 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:02 INFO  tests.TestBase - End off method - loginTestDP_CSV
15:01:02 INFO  tests.TestBase - ==================================
15:01:02 INFO  tests.TestBase - Start on method - loginTestDP_CSV
15:01:02 INFO  tests.TestBase - Start test with Data - [User{email='skelon+11@bk.ru', password='Qwerty$4'}]
15:01:02 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:02 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:03 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:03 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:03 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:03 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:04 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:01:04 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:01:04 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:01:04 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:01:04 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:01:04 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:01:04 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:01:04 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:01:04 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:04 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:04 INFO  tests.TestBase - End off method - loginTestDP_CSV
15:01:04 INFO  tests.TestBase - ==================================
15:01:04 INFO  tests.TestBase - Start on method - loginTestDP_CSV
15:01:04 INFO  tests.TestBase - Start test with Data - [User{email='skelon+10@bk.ru', password='Qwerty$4'}]
15:01:04 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:04 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:05 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:05 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:05 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:05 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:05 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:01:05 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:01:06 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:01:06 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:01:06 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:01:06 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:01:06 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:01:06 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:01:06 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:06 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:06 INFO  tests.TestBase - End off method - loginTestDP_CSV
15:01:06 INFO  tests.TestBase - ==================================
15:01:06 INFO  tests.TestBase - Start on method - loginTestDataProvider
15:01:06 INFO  tests.TestBase - Start test with Data - [skelon+4@bk.ru, Qwerty$4]
15:01:06 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:06 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:06 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:06 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:06 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:06 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:06 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:01:06 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:01:07 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:01:07 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:01:07 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:01:07 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:01:07 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:07 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:07 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:01:07 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:01:07 INFO  tests.TestBase - End off method - loginTestDataProvider
15:01:07 INFO  tests.TestBase - ==================================
15:01:07 INFO  tests.TestBase - Start on method - loginTestDataProvider
15:01:07 INFO  tests.TestBase - Start test with Data - [skelon+11@bk.ru, Qwerty$4]
15:01:07 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:07 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:07 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:07 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:07 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:07 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:07 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:01:08 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:01:08 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:01:08 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:01:08 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:01:08 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:01:08 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:08 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:08 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:01:08 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:01:08 INFO  tests.TestBase - End off method - loginTestDataProvider
15:01:08 INFO  tests.TestBase - ==================================
15:01:08 INFO  tests.TestBase - Start on method - loginTestDataProvider
15:01:08 INFO  tests.TestBase - Start test with Data - [skelon+10@bk.ru, Qwerty$4]
15:01:08 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:08 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:08 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:08 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:08 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:08 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:09 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:01:09 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:01:09 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:01:09 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:01:09 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:01:09 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:01:09 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:09 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:09 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:01:09 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:01:09 INFO  tests.TestBase - End off method - loginTestDataProvider
15:01:09 INFO  tests.TestBase - ==================================
15:01:09 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
15:01:09 INFO  tests.TestBase - Start test with Data - [skelon+4@bk.ru, Qwerty$4]
15:01:09 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:09 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:09 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:09 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:09 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:09 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:09 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:01:09 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:01:10 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:01:10 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:01:10 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:01:10 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:01:10 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:10 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:10 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:01:10 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:01:11 INFO  tests.TestBase - End off method - loginTestDataProviderClass
15:01:11 INFO  tests.TestBase - ==================================
15:01:11 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
15:01:11 INFO  tests.TestBase - Start test with Data - [skelon+11@bk.ru, Qwerty$4]
15:01:11 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:11 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:11 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:11 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:11 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:11 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:11 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:01:11 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:01:12 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:01:12 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:01:12 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:01:12 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:01:12 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:12 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:12 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:01:12 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:01:13 INFO  tests.TestBase - End off method - loginTestDataProviderClass
15:01:13 INFO  tests.TestBase - ==================================
15:01:13 INFO  tests.TestBase - Start on method - loginTestDataProviderClass
15:01:13 INFO  tests.TestBase - Start test with Data - [skelon+10@bk.ru, Qwerty$4]
15:01:13 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:13 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:13 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:13 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:13 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:13 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:13 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
15:01:13 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
15:01:13 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
15:01:13 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
15:01:14 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
15:01:14 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
15:01:14 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
15:01:14 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
15:01:14 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Sign Out']
15:01:14 INFO  application.MyListener - The element --> By.xpath: //button[.='Sign Out'] was found
15:01:15 INFO  tests.TestBase - End off method - loginTestDataProviderClass
