14:41:00 INFO  application.ApplicationManager - Start browser CHROME
14:41:02 INFO  tests.TestBase - ==================================
14:41:02 INFO  tests.TestBase - Start on method - addContactTestCSV
14:41:02 INFO  tests.TestBase - Start test with Data - [Contact(name=Masha, lastName=Qwerty, email=kselon01@bk.ru, phone=1234511678, address=Haifa, description=friend)]
14:41:02 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:41:02 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:41:02 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:41:02 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:41:02 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:41:02 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:41:02 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:41:02 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:41:02 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:41:02 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:41:03 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:41:03 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:41:04 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:41:04 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:41:04 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:41:04 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:41:04 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:41:04 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
14:41:04 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Phone']
14:41:04 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Phone'] was found
14:41:04 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='email']
14:41:04 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='email'] was found
14:41:05 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Address']
14:41:05 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Address'] was found
14:41:05 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='description']
14:41:05 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='description'] was found
14:41:06 INFO  application.MyListener - Start find element by --> By.xpath: //h3
14:41:06 INFO  application.MyListener - The element --> By.xpath: //h3 was found
14:41:07 INFO  tests.TestBase - End off method - addContactTestCSV
14:41:07 INFO  tests.TestBase - ==================================
14:41:07 INFO  tests.TestBase - Start on method - addContactTestCSV
14:41:07 INFO  tests.TestBase - Start test with Data - [Contact(name=Sasha, lastName=Asdfgh, email=kselon02@bk.ru, phone=9874115632, address=Haifa, description=friend)]
14:41:07 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:41:10 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:41:10 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='ADD']
14:41:10 INFO  application.MyListener - The element --> By.xpath: //a[.='ADD'] was found
14:41:10 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Name']
14:41:10 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Name'] was found
14:41:10 INFO  application.MyListener - Start find element by --> By.cssSelector: input[placeholder='Last Name']
14:41:10 INFO  application.MyListener - The element --> By.cssSelector: input[placeholder='Last Name'] was found
